name,audio_name,audio_path,image_name,image_path,label,predict,confidence,result
46_block1_80_73_PA_9,46_block1_80_73_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_80_73_PA_9.wav,46_block1_80_73_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_80_73_PA_9.png,pa,pa,0.9460973143577576,pa
46_block1_8_32_PA_9,46_block1_8_32_PA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_8_32_PA_9.wav,46_block1_8_32_PA_9.png,/Users/hela/Code/pata/spectrograms/46_block1_8_32_PA_9.png,pa,,,pa
46_block1_9_72_TA_1,46_block1_9_72_TA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block1_9_72_TA_1.wav,46_block1_9_72_TA_1.png,/Users/hela/Code/pata/spectrograms/46_block1_9_72_TA_1.png,,ta,0.9989463686943054,ta
46_block2_10_146_PA_2,46_block2_10_146_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_10_146_PA_2.wav,46_block2_10_146_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_10_146_PA_2.png,pa,,,pa
46_block2_11_134_PA_3,46_block2_11_134_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_11_134_PA_3.wav,46_block2_11_134_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_11_134_PA_3.png,pa,pa,0.5043497681617737,pa
46_block2_12_91_PA_4,46_block2_12_91_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_12_91_PA_4.wav,46_block2_12_91_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_12_91_PA_4.png,pa,pa,0.9461415410041808,pa
46_block2_13_150_TA_6,46_block2_13_150_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_13_150_TA_6.wav,46_block2_13_150_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_13_150_TA_6.png,,ta,0.9864686727523804,ta
46_block2_14_96_TA_7,46_block2_14_96_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_14_96_TA_7.wav,46_block2_14_96_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_14_96_TA_7.png,,ta,0.987097144126892,ta
46_block2_15_107_TA_8,46_block2_15_107_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_15_107_TA_8.wav,46_block2_15_107_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_15_107_TA_8.png,ta,,,ta
46_block2_16_112_TA_9,46_block2_16_112_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_16_112_TA_9.wav,46_block2_16_112_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_16_112_TA_9.png,,ta,0.9985300302505492,ta
46_block2_17_130_PA_1,46_block2_17_130_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_17_130_PA_1.wav,46_block2_17_130_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_17_130_PA_1.png,pa,ta,0.5851696133613586,pa
46_block2_18_94_PA_2,46_block2_18_94_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_18_94_PA_2.wav,46_block2_18_94_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_18_94_PA_2.png,pa,pa,0.857380211353302,pa
46_block2_19_114_PA_3,46_block2_19_114_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_19_114_PA_3.wav,46_block2_19_114_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_19_114_PA_3.png,pa,pa,0.9241154193878174,pa
46_block2_1_82_PA_1,46_block2_1_82_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_1_82_PA_1.wav,46_block2_1_82_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_1_82_PA_1.png,pa,ta,0.5257807374000549,pa
46_block2_20_109_PA_4,46_block2_20_109_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_20_109_PA_4.wav,46_block2_20_109_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_20_109_PA_4.png,,pa,0.9616329669952391,pa
46_block2_21_98_TA_6,46_block2_21_98_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_21_98_TA_6.wav,46_block2_21_98_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_21_98_TA_6.png,ta,,,ta
46_block2_22_90_TA_7,46_block2_22_90_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_22_90_TA_7.wav,46_block2_22_90_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_22_90_TA_7.png,,ta,0.9969834685325624,ta
46_block2_23_158_TA_8,46_block2_23_158_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_23_158_TA_8.wav,46_block2_23_158_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_23_158_TA_8.png,ta,ta,0.8606964349746704,ta
46_block2_24_141_TA_9,46_block2_24_141_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_24_141_TA_9.wav,46_block2_24_141_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_24_141_TA_9.png,,ta,0.9971981048583984,ta
46_block2_25_121_PA_1,46_block2_25_121_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_25_121_PA_1.wav,46_block2_25_121_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_25_121_PA_1.png,pa,pa,0.9449464678764344,pa
46_block2_26_103_PA_2,46_block2_26_103_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_26_103_PA_2.wav,46_block2_26_103_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_26_103_PA_2.png,pa,,,pa
46_block2_27_95_PA_3,46_block2_27_95_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_27_95_PA_3.wav,46_block2_27_95_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_27_95_PA_3.png,pa,pa,0.6023728251457214,pa
46_block2_28_138_PA_4,46_block2_28_138_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_28_138_PA_4.wav,46_block2_28_138_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_28_138_PA_4.png,pa,pa,0.9597591757774352,pa
46_block2_29_86_TA_6,46_block2_29_86_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_29_86_TA_6.wav,46_block2_29_86_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_29_86_TA_6.png,,ta,0.998375415802002,ta
46_block2_2_81_PA_2,46_block2_2_81_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_2_81_PA_2.wav,46_block2_2_81_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_2_81_PA_2.png,pa,,,pa
46_block2_30_142_TA_7,46_block2_30_142_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_30_142_TA_7.wav,46_block2_30_142_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_30_142_TA_7.png,ta,,,ta
46_block2_31_92_TA_8,46_block2_31_92_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_31_92_TA_8.wav,46_block2_31_92_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_31_92_TA_8.png,,ta,0.9916640520095824,ta
46_block2_32_139_TA_9,46_block2_32_139_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_32_139_TA_9.wav,46_block2_32_139_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_32_139_TA_9.png,,ta,0.9997289776802064,ta
46_block2_33_147_PA_1,46_block2_33_147_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_33_147_PA_1.wav,46_block2_33_147_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_33_147_PA_1.png,pa,pa,0.9584704637527466,pa
46_block2_34_151_PA_2,46_block2_34_151_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_34_151_PA_2.wav,46_block2_34_151_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_34_151_PA_2.png,pa,pa,0.918012261390686,pa
46_block2_35_119_PA_3,46_block2_35_119_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_35_119_PA_3.wav,46_block2_35_119_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_35_119_PA_3.png,pa,pa,0.9461647868156432,pa
46_block2_36_101_PA_4,46_block2_36_101_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_36_101_PA_4.wav,46_block2_36_101_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_36_101_PA_4.png,pa,,,pa
46_block2_37_126_TA_6,46_block2_37_126_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_37_126_TA_6.wav,46_block2_37_126_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_37_126_TA_6.png,ta,ta,0.9150455594062804,ta
46_block2_38_87_TA_7,46_block2_38_87_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_38_87_TA_7.wav,46_block2_38_87_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_38_87_TA_7.png,,ta,0.990135133266449,ta
46_block2_39_110_TA_8,46_block2_39_110_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_39_110_TA_8.wav,46_block2_39_110_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_39_110_TA_8.png,ta,,,ta
46_block2_3_106_PA_3,46_block2_3_106_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_3_106_PA_3.wav,46_block2_3_106_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_3_106_PA_3.png,pa,pa,0.8910853266716003,pa
46_block2_40_123_TA_9,46_block2_40_123_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_40_123_TA_9.wav,46_block2_40_123_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_40_123_TA_9.png,,ta,0.977860689163208,ta
46_block2_41_159_PA_1,46_block2_41_159_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_41_159_PA_1.wav,46_block2_41_159_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_41_159_PA_1.png,pa,pa,0.8263543248176575,pa
46_block2_42_122_PA_2,46_block2_42_122_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_42_122_PA_2.wav,46_block2_42_122_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_42_122_PA_2.png,pa,,,pa
46_block2_43_83_PA_3,46_block2_43_83_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_43_83_PA_3.wav,46_block2_43_83_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_43_83_PA_3.png,pa,pa,0.8306798338890076,pa
46_block2_44_116_PA_4,46_block2_44_116_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_44_116_PA_4.wav,46_block2_44_116_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_44_116_PA_4.png,pa,,,pa
46_block2_45_145_TA_6,46_block2_45_145_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_45_145_TA_6.wav,46_block2_45_145_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_45_145_TA_6.png,ta,,,ta
46_block2_46_125_TA_7,46_block2_46_125_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_46_125_TA_7.wav,46_block2_46_125_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_46_125_TA_7.png,ta,,,ta
46_block2_47_155_TA_8,46_block2_47_155_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_47_155_TA_8.wav,46_block2_47_155_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_47_155_TA_8.png,,ta,0.9935312867164612,ta
46_block2_48_135_TA_9,46_block2_48_135_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_48_135_TA_9.wav,46_block2_48_135_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_48_135_TA_9.png,,ta,0.9993267059326172,ta
46_block2_49_154_PA_1,46_block2_49_154_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_49_154_PA_1.wav,46_block2_49_154_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_49_154_PA_1.png,pa,,,pa
46_block2_4_104_PA_4,46_block2_4_104_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_4_104_PA_4.wav,46_block2_4_104_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_4_104_PA_4.png,pa,pa,0.924913763999939,pa
46_block2_50_102_PA_2,46_block2_50_102_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_50_102_PA_2.wav,46_block2_50_102_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_50_102_PA_2.png,pa,pa,0.9490830302238464,pa
46_block2_51_129_PA_3,46_block2_51_129_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_51_129_PA_3.wav,46_block2_51_129_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_51_129_PA_3.png,pa,pa,0.9455850124359132,pa
46_block2_52_99_PA_4,46_block2_52_99_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_52_99_PA_4.wav,46_block2_52_99_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_52_99_PA_4.png,pa,pa,0.942029595375061,pa
46_block2_53_148_TA_6,46_block2_53_148_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_53_148_TA_6.wav,46_block2_53_148_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_53_148_TA_6.png,,ta,0.999497890472412,ta
46_block2_54_85_TA_7,46_block2_54_85_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_54_85_TA_7.wav,46_block2_54_85_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_54_85_TA_7.png,,ta,0.9997559189796448,ta
46_block2_55_84_TA_8,46_block2_55_84_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_55_84_TA_8.wav,46_block2_55_84_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_55_84_TA_8.png,,ta,0.9665643572807312,ta
46_block2_56_89_TA_9,46_block2_56_89_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_56_89_TA_9.wav,46_block2_56_89_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_56_89_TA_9.png,,ta,0.9986359477043152,ta
46_block2_57_131_PA_1,46_block2_57_131_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_57_131_PA_1.wav,46_block2_57_131_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_57_131_PA_1.png,pa,,,pa
46_block2_58_143_PA_2,46_block2_58_143_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_58_143_PA_2.wav,46_block2_58_143_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_58_143_PA_2.png,pa,,,pa
46_block2_59_157_PA_3,46_block2_59_157_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_59_157_PA_3.wav,46_block2_59_157_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_59_157_PA_3.png,pa,pa,0.9380671381950378,pa
46_block2_5_97_TA_6,46_block2_5_97_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_5_97_TA_6.wav,46_block2_5_97_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_5_97_TA_6.png,ta,,,ta
46_block2_60_153_PA_4,46_block2_60_153_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_60_153_PA_4.wav,46_block2_60_153_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_60_153_PA_4.png,pa,pa,0.9203596711158752,pa
46_block2_61_140_TA_6,46_block2_61_140_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_61_140_TA_6.wav,46_block2_61_140_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_61_140_TA_6.png,ta,,,ta
46_block2_62_100_TA_7,46_block2_62_100_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_62_100_TA_7.wav,46_block2_62_100_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_62_100_TA_7.png,,ta,0.9966062307357788,ta
46_block2_63_160_TA_8,46_block2_63_160_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_63_160_TA_8.wav,46_block2_63_160_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_63_160_TA_8.png,,ta,0.9949436783790588,ta
46_block2_64_118_TA_9,46_block2_64_118_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_64_118_TA_9.wav,46_block2_64_118_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_64_118_TA_9.png,,ta,0.962755024433136,ta
46_block2_65_136_PA_1,46_block2_65_136_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_65_136_PA_1.wav,46_block2_65_136_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_65_136_PA_1.png,pa,,,pa
46_block2_66_88_PA_2,46_block2_66_88_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_66_88_PA_2.wav,46_block2_66_88_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_66_88_PA_2.png,pa,,,pa
46_block2_67_133_PA_3,46_block2_67_133_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_67_133_PA_3.wav,46_block2_67_133_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_67_133_PA_3.png,pa,pa,0.8420586585998535,pa
46_block2_68_93_PA_4,46_block2_68_93_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_68_93_PA_4.wav,46_block2_68_93_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_68_93_PA_4.png,pa,pa,0.8266855478286743,pa
46_block2_69_128_TA_6,46_block2_69_128_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_69_128_TA_6.wav,46_block2_69_128_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_69_128_TA_6.png,ta,,,ta
46_block2_6_111_TA_7,46_block2_6_111_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_6_111_TA_7.wav,46_block2_6_111_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_6_111_TA_7.png,,ta,0.985019326210022,ta
46_block2_70_156_TA_7,46_block2_70_156_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_70_156_TA_7.wav,46_block2_70_156_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_70_156_TA_7.png,,ta,0.9934983253479004,ta
46_block2_71_117_TA_8,46_block2_71_117_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_71_117_TA_8.wav,46_block2_71_117_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_71_117_TA_8.png,,ta,0.9928574562072754,ta
46_block2_72_144_TA_9,46_block2_72_144_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_72_144_TA_9.wav,46_block2_72_144_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_72_144_TA_9.png,,ta,0.9736062288284302,ta
46_block2_73_127_PA_1,46_block2_73_127_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_73_127_PA_1.wav,46_block2_73_127_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_73_127_PA_1.png,pa,,,pa
46_block2_74_152_PA_2,46_block2_74_152_PA_2.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_74_152_PA_2.wav,46_block2_74_152_PA_2.png,/Users/hela/Code/pata/spectrograms/46_block2_74_152_PA_2.png,pa,pa,0.919184684753418,pa
46_block2_75_149_PA_3,46_block2_75_149_PA_3.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_75_149_PA_3.wav,46_block2_75_149_PA_3.png,/Users/hela/Code/pata/spectrograms/46_block2_75_149_PA_3.png,pa,pa,0.7956300973892212,pa
46_block2_76_137_PA_4,46_block2_76_137_PA_4.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_76_137_PA_4.wav,46_block2_76_137_PA_4.png,/Users/hela/Code/pata/spectrograms/46_block2_76_137_PA_4.png,pa,,,pa
46_block2_77_113_TA_6,46_block2_77_113_TA_6.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_77_113_TA_6.wav,46_block2_77_113_TA_6.png,/Users/hela/Code/pata/spectrograms/46_block2_77_113_TA_6.png,,ta,0.9986615180969238,ta
46_block2_78_105_TA_7,46_block2_78_105_TA_7.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_78_105_TA_7.wav,46_block2_78_105_TA_7.png,/Users/hela/Code/pata/spectrograms/46_block2_78_105_TA_7.png,,ta,0.999706208705902,ta
46_block2_79_108_TA_8,46_block2_79_108_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_79_108_TA_8.wav,46_block2_79_108_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_79_108_TA_8.png,,ta,0.9767318964004515,ta
46_block2_7_120_TA_8,46_block2_7_120_TA_8.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_7_120_TA_8.wav,46_block2_7_120_TA_8.png,/Users/hela/Code/pata/spectrograms/46_block2_7_120_TA_8.png,ta,ta,0.9500755071640016,ta
46_block2_80_124_TA_9,46_block2_80_124_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_80_124_TA_9.wav,46_block2_80_124_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_80_124_TA_9.png,,ta,0.9938231706619264,ta
46_block2_8_115_TA_9,46_block2_8_115_TA_9.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_8_115_TA_9.wav,46_block2_8_115_TA_9.png,/Users/hela/Code/pata/spectrograms/46_block2_8_115_TA_9.png,,ta,0.9989640712738036,ta
46_block2_9_132_PA_1,46_block2_9_132_PA_1.wav,/Users/hela/Code/pata/Audio_data/46/46_block2_9_132_PA_1.wav,46_block2_9_132_PA_1.png,/Users/hela/Code/pata/spectrograms/46_block2_9_132_PA_1.png,pa,,,pa
47_block1_10_80_TA_2,47_block1_10_80_TA_2.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_10_80_TA_2.wav,47_block1_10_80_TA_2.png,/Users/hela/Code/pata/spectrograms/47_block1_10_80_TA_2.png,ta,,,ta
47_block1_11_74_TA_3,47_block1_11_74_TA_3.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_11_74_TA_3.wav,47_block1_11_74_TA_3.png,/Users/hela/Code/pata/spectrograms/47_block1_11_74_TA_3.png,ta,ta,0.9278120994567872,ta
47_block1_12_57_TA_4,47_block1_12_57_TA_4.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_12_57_TA_4.wav,47_block1_12_57_TA_4.png,/Users/hela/Code/pata/spectrograms/47_block1_12_57_TA_4.png,,ta,0.9847267866134644,ta
47_block1_13_29_PA_6,47_block1_13_29_PA_6.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_13_29_PA_6.wav,47_block1_13_29_PA_6.png,/Users/hela/Code/pata/spectrograms/47_block1_13_29_PA_6.png,pa,pa,0.9382505416870116,pa
47_block1_14_63_PA_7,47_block1_14_63_PA_7.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_14_63_PA_7.wav,47_block1_14_63_PA_7.png,/Users/hela/Code/pata/spectrograms/47_block1_14_63_PA_7.png,,pa,0.9713932275772096,pa
47_block1_15_25_PA_8,47_block1_15_25_PA_8.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_15_25_PA_8.wav,47_block1_15_25_PA_8.png,/Users/hela/Code/pata/spectrograms/47_block1_15_25_PA_8.png,pa,pa,0.8783326148986816,pa
47_block1_16_21_PA_9,47_block1_16_21_PA_9.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_16_21_PA_9.wav,47_block1_16_21_PA_9.png,/Users/hela/Code/pata/spectrograms/47_block1_16_21_PA_9.png,pa,pa,0.8903213739395142,pa
47_block1_17_32_TA_1,47_block1_17_32_TA_1.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_17_32_TA_1.wav,47_block1_17_32_TA_1.png,/Users/hela/Code/pata/spectrograms/47_block1_17_32_TA_1.png,,ta,0.9847654104232788,ta
47_block1_18_23_TA_2,47_block1_18_23_TA_2.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_18_23_TA_2.wav,47_block1_18_23_TA_2.png,/Users/hela/Code/pata/spectrograms/47_block1_18_23_TA_2.png,ta,ta,0.9017438292503356,ta
47_block1_19_60_TA_3,47_block1_19_60_TA_3.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_19_60_TA_3.wav,47_block1_19_60_TA_3.png,/Users/hela/Code/pata/spectrograms/47_block1_19_60_TA_3.png,ta,ta,0.8769894242286682,ta
47_block1_1_22_TA_1,47_block1_1_22_TA_1.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_1_22_TA_1.wav,47_block1_1_22_TA_1.png,/Users/hela/Code/pata/spectrograms/47_block1_1_22_TA_1.png,ta,ta,0.9375295042991638,ta
47_block1_20_26_TA_4,47_block1_20_26_TA_4.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_20_26_TA_4.wav,47_block1_20_26_TA_4.png,/Users/hela/Code/pata/spectrograms/47_block1_20_26_TA_4.png,,ta,0.9699112176895142,ta
47_block1_21_35_PA_6,47_block1_21_35_PA_6.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_21_35_PA_6.wav,47_block1_21_35_PA_6.png,/Users/hela/Code/pata/spectrograms/47_block1_21_35_PA_6.png,,pa,0.9846087694168092,pa
47_block1_22_3_PA_7,47_block1_22_3_PA_7.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_22_3_PA_7.wav,47_block1_22_3_PA_7.png,/Users/hela/Code/pata/spectrograms/47_block1_22_3_PA_7.png,,pa,0.964652419090271,pa
47_block1_23_61_PA_8,47_block1_23_61_PA_8.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_23_61_PA_8.wav,47_block1_23_61_PA_8.png,/Users/hela/Code/pata/spectrograms/47_block1_23_61_PA_8.png,,pa,0.97117817401886,pa
47_block1_24_72_PA_9,47_block1_24_72_PA_9.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_24_72_PA_9.wav,47_block1_24_72_PA_9.png,/Users/hela/Code/pata/spectrograms/47_block1_24_72_PA_9.png,pa,,,pa
47_block1_25_49_TA_1,47_block1_25_49_TA_1.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_25_49_TA_1.wav,47_block1_25_49_TA_1.png,/Users/hela/Code/pata/spectrograms/47_block1_25_49_TA_1.png,ta,,,ta
47_block1_26_79_TA_2,47_block1_26_79_TA_2.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_26_79_TA_2.wav,47_block1_26_79_TA_2.png,/Users/hela/Code/pata/spectrograms/47_block1_26_79_TA_2.png,ta,ta,0.7752909660339355,ta
47_block1_27_31_TA_3,47_block1_27_31_TA_3.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_27_31_TA_3.wav,47_block1_27_31_TA_3.png,/Users/hela/Code/pata/spectrograms/47_block1_27_31_TA_3.png,,ta,0.971645712852478,ta
47_block1_28_19_TA_4,47_block1_28_19_TA_4.wav,/Users/hela/Code/pata/Audio_data/47/47_block1_28_19_TA_4.wav,47_block1_28_19_TA_4.png,/Users/hela/Code/pata/spectrograms/47_block1_28_19_TA_4.png,,ta,0.990392804145813,ta
